datetime,predicted load,actual load
2018-08-05 08:45:00,405.0830383300781,384.92800000000005
2018-08-05 09:00:00,407.662353515625,383.196
2018-08-05 09:15:00,410.7732849121094,377.36
2018-08-05 09:30:00,410.3949279785156,378.096
2018-08-05 09:45:00,414.1820373535156,382.932
2018-08-05 10:00:00,422.8063049316406,405.86
2018-08-05 10:15:00,422.7859191894531,371.048
2018-08-05 10:30:00,433.70867919921875,382.052
2018-08-05 10:45:00,437.9464416503906,382.332
2018-08-05 11:00:00,437.1549377441406,391.044
2018-08-05 11:15:00,437.4385986328125,401.576
2018-08-05 11:30:00,444.92425537109375,402.852
2018-08-05 11:45:00,438.6723327636719,397.184
2018-08-05 12:00:00,436.1326904296875,393.512
2018-08-05 12:15:00,435.6507873535156,383.58
2018-08-05 12:30:00,442.66461181640625,386.608
2018-08-05 12:45:00,443.6410217285156,381.148
2018-08-05 13:00:00,437.177490234375,380.24800000000016
2018-08-05 13:15:00,431.7090759277344,378.256
2018-08-05 13:30:00,424.5613098144531,374.372
2018-08-05 13:45:00,423.8348388671875,375.528
2018-08-05 14:00:00,423.23260498046875,371.852
2018-08-05 14:15:00,422.1676330566406,369.852
2018-08-05 14:30:00,421.5225524902344,364.288
2018-08-05 14:45:00,416.3964538574219,359.348
2018-08-05 15:00:00,407.7406005859375,358.9
2018-08-05 15:15:00,398.5099792480469,351.208
2018-08-05 15:30:00,393.37957763671875,345.30400000000014
2018-08-05 15:45:00,387.3793640136719,349.732
2018-08-05 16:00:00,398.0250549316406,354.108
2018-08-05 16:15:00,397.70062255859375,358.34
2018-08-05 16:30:00,395.1163024902344,362.224
2018-08-05 16:45:00,395.199951171875,361.98800000000006
2018-08-05 17:00:00,395.064697265625,364.156
2018-08-05 17:15:00,403.0075988769531,369.356
2018-08-05 17:30:00,399.0072326660156,368.592
2018-08-05 17:45:00,392.5235595703125,353.212
2018-08-05 18:00:00,400.2589416503906,386.7
2018-08-05 18:15:00,393.8949279785156,398.736
2018-08-05 18:30:00,398.06304931640625,410.62
2018-08-05 18:45:00,415.6897888183594,421.444
2018-08-05 19:00:00,430.31658935546875,428.876
2018-08-05 19:15:00,448.0015563964844,436.004
2018-08-05 19:30:00,459.7102966308594,448.58
2018-08-05 19:45:00,472.52984619140625,445.412
2018-08-05 20:00:00,482.96795654296875,392.516
2018-08-05 20:15:00,490.8888244628906,438.564
2018-08-05 20:30:00,493.35601806640625,482.584
2018-08-05 20:45:00,492.43414306640625,481.896
2018-08-05 21:00:00,484.0092468261719,463.128
2018-08-05 21:15:00,479.2340087890625,454.212
2018-08-05 21:30:00,470.783203125,453.3
2018-08-05 21:45:00,468.71527099609375,450.964
2018-08-05 22:00:00,466.1233215332031,451.708
2018-08-05 22:15:00,462.1474914550781,432.976
2018-08-05 22:30:00,457.6112365722656,418.42
2018-08-05 22:45:00,452.0604553222656,425.512
2018-08-05 23:00:00,446.057373046875,418.636
2018-08-05 23:15:00,445.9685974121094,410.492
2018-08-05 23:30:00,439.7545471191406,398.884
2018-08-05 23:45:00,435.2280578613281,384.208
2018-08-06 00:00:00,421.2515563964844,383.556
2018-08-06 00:15:00,412.1441955566406,381.3
2018-08-06 00:30:00,403.34320068359375,381.328
2018-08-06 00:45:00,400.86541748046875,373.924
2018-08-06 01:00:00,396.0867614746094,373.212
2018-08-06 01:15:00,392.3960266113281,373.028
2018-08-06 01:30:00,390.5506286621094,370.228
2018-08-06 01:45:00,386.03863525390625,366.032
2018-08-06 02:00:00,381.1566162109375,360.2
2018-08-06 02:15:00,377.6070861816406,355.86400000000015
2018-08-06 02:30:00,376.6705322265625,355.74
2018-08-06 02:45:00,376.1416015625,354.464
2018-08-06 03:00:00,374.7171630859375,357.10400000000016
2018-08-06 03:15:00,371.8528747558594,353.652
2018-08-06 03:30:00,370.43890380859375,352.088
2018-08-06 03:45:00,369.9203186035156,349.46
2018-08-06 04:00:00,369.428955078125,351.24
2018-08-06 04:15:00,368.3770751953125,350.644
2018-08-06 04:30:00,367.4509582519531,352.468
2018-08-06 04:45:00,367.2911376953125,349.04
2018-08-06 05:00:00,368.92620849609375,350.88800000000015
2018-08-06 05:15:00,373.9679260253906,358.34
2018-08-06 05:30:00,381.0269775390625,365.524
2018-08-06 05:45:00,384.789794921875,364.804
2018-08-06 06:00:00,396.56072998046875,375.408
2018-08-06 06:15:00,404.7842102050781,387.544
2018-08-06 06:30:00,414.0220031738281,398.924
2018-08-06 06:45:00,416.83477783203125,403.132
2018-08-06 07:00:00,417.6504821777344,404.36800000000005
2018-08-06 07:15:00,418.18536376953125,408.384
2018-08-06 07:30:00,418.3760986328125,401.828
2018-08-06 07:45:00,414.8482360839844,388.976
2018-08-06 08:00:00,409.30731201171875,384.852
2018-08-06 08:15:00,412.4540100097656,427.168
2018-08-06 08:30:00,422.1714782714844,416.796
2018-08-06 08:45:00,430.7724304199219,431.564
2018-08-06 09:00:00,432.36822509765625,441.064
2018-08-06 09:15:00,444.1647644042969,445.456
2018-08-06 09:30:00,452.301513671875,457.344
2018-08-06 09:45:00,455.83221435546875,461.2
2018-08-06 10:00:00,457.7085266113281,457.752
2018-08-06 10:15:00,466.6204833984375,466.476
2018-08-06 10:30:00,468.34600830078125,464.884
2018-08-06 10:45:00,472.774169921875,467.792
2018-08-06 11:00:00,473.62750244140625,471.396
2018-08-06 11:15:00,473.94000244140625,477.06
2018-08-06 11:30:00,471.66888427734375,481.628
2018-08-06 11:45:00,470.07647705078125,472.48800000000006
2018-08-06 12:00:00,466.7396240234375,465.952
2018-08-06 12:15:00,462.3815612792969,470.116
2018-08-06 12:30:00,461.6163024902344,460.86800000000005
2018-08-06 12:45:00,461.061767578125,470.852
2018-08-06 13:00:00,457.4611511230469,470.676
2018-08-06 13:15:00,452.59710693359375,461.86800000000005
2018-08-06 13:30:00,452.1304626464844,461.076
2018-08-06 13:45:00,444.9382629394531,450.512
2018-08-06 14:00:00,447.2939147949219,457.68
2018-08-06 14:15:00,449.2256774902344,438.244
2018-08-06 14:30:00,447.24078369140625,438.592
2018-08-06 14:45:00,447.2693786621094,424.556
2018-08-06 15:00:00,447.5401306152344,424.936
2018-08-06 15:15:00,451.35211181640625,428.268
2018-08-06 15:30:00,446.5098876953125,428.364
2018-08-06 15:45:00,442.72760009765625,420.236
2018-08-06 16:00:00,444.1377258300781,423.296
2018-08-06 16:15:00,442.0364685058594,420.612
2018-08-06 16:30:00,440.97320556640625,425.068
2018-08-06 16:45:00,442.7633056640625,432.336
2018-08-06 17:00:00,444.4518127441406,428.176
2018-08-06 17:15:00,447.1926574707031,438.504
2018-08-06 17:30:00,452.19140625,454.524
2018-08-06 17:45:00,452.5372314453125,456.228
2018-08-06 18:00:00,456.0632019042969,448.292
2018-08-06 18:15:00,463.4283447265625,457.952
2018-08-06 18:30:00,466.0196838378906,476.98
2018-08-06 18:45:00,488.4775085449219,486.916
2018-08-06 19:00:00,500.8477783203125,499.392
2018-08-06 19:15:00,514.272216796875,511.3
2018-08-06 19:30:00,530.0189819335938,518.448
2018-08-06 19:45:00,535.0731811523438,527.52
2018-08-06 20:00:00,537.4727783203125,527.648
2018-08-06 20:15:00,537.1870727539062,526.46
2018-08-06 20:30:00,526.7771606445312,517.18
2018-08-06 20:45:00,524.73876953125,533.072
2018-08-06 21:00:00,515.481201171875,510.228
2018-08-06 21:15:00,508.9275207519531,504.496
2018-08-06 21:30:00,503.46978759765625,504.528
2018-08-06 21:45:00,495.3027038574219,495.74800000000016
2018-08-06 22:00:00,486.44061279296875,496.644
2018-08-06 22:15:00,476.0712585449219,490.892
2018-08-06 22:30:00,476.4007568359375,479.268
2018-08-06 22:45:00,470.7109069824219,470.92800000000005
2018-08-06 23:00:00,465.74169921875,464.452
2018-08-06 23:15:00,453.73162841796875,457.516
2018-08-06 23:30:00,447.4913635253906,451.696
2018-08-06 23:45:00,433.9175720214844,444.764
2018-08-07 00:00:00,425.58953857421875,436.956
2018-08-07 00:15:00,417.45904541015625,429.12
2018-08-07 00:30:00,412.1056823730469,427.732
2018-08-07 00:45:00,406.7218017578125,417.948
2018-08-07 01:00:00,402.115966796875,414.5
2018-08-07 01:15:00,398.51129150390625,411.268
2018-08-07 01:30:00,394.7646789550781,408.056
2018-08-07 01:45:00,393.0707092285156,408.068
2018-08-07 02:00:00,391.7081604003906,403.82
2018-08-07 02:15:00,387.5333557128906,398.9
2018-08-07 02:30:00,387.98284912109375,398.24800000000016
2018-08-07 02:45:00,387.2679138183594,396.8
2018-08-07 03:00:00,386.962646484375,395.092
2018-08-07 03:15:00,386.01898193359375,393.052
2018-08-07 03:30:00,386.3143005371094,390.564
2018-08-07 03:45:00,385.4917297363281,385.84
2018-08-07 04:00:00,382.8408508300781,385.072
2018-08-07 04:15:00,381.1459045410156,386.068
2018-08-07 04:30:00,380.1842956542969,388.252
2018-08-07 04:45:00,379.96905517578125,389.048
2018-08-07 05:00:00,381.01641845703125,393.86800000000005
